date,rate
2025-03-26,6.480277
2025-03-27,6.526039
2025-03-28,6.535643
2025-03-29,6.535643
2025-03-30,6.535643
2025-03-31,6.558283
2025-04-01,6.478887
2025-04-02,6.414335
2025-04-03,6.543405
2025-04-04,6.740406
